alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
the-spokane-yoga-shala,"Dance,Meditation,Yoga,Prenatal","Address(address_line0=null, address_line1=2507 W Glass Ave, address_line2=null, city=Spokane, state=WA, zip_code=99205)",47883,The Spokane Yoga Shala,,100+,4.7326202
core-blend-training-and-wellness-watkinsville,Strength Training,"Address(address_line0=null, address_line1=1260 Greensboro Hwy, address_line2=null, city=Watkinsville, state=GA, zip_code=30677)",63925,Core Blend Training and Wellness,,74,4.972973
x-fit-st-laurent-montreal,Strength Training,"Address(address_line0=, address_line1=3863 Boulevard Saint-Laurent, address_line2=, city=Montréal, state=, zip_code=H2W 1X9)",58098,X-Fit St. Laurent,,59,4.915254
afterglow-hot-yoga-and-fitness-missouri-city,Yoga,"Address(address_line0=, address_line1=8790 Hwy 6, address_line2=, city=Missouri City, state=TX, zip_code=77459)",41019,Afterglow Hot Yoga & Fitness,Missouri City,500+,4.7866926
forever-fit-boerne,Barre,"Address(address_line0=, address_line1=455 South Main Street, address_line2=, city=Boerne, state=TX, zip_code=78006)",54225,Forever Fit Boerne,Boerne,87,4.988506
studio-11-madison,"Dance,Strength Training","Address(address_line0=, address_line1=6602 Grand Teton Plaza Suite 150, address_line2=, city=Madison, state=WI, zip_code=53719)",42194,Studio 11,,100+,4.718391
team-octopus-chamblee,Martial Arts,"Address(address_line0=null, address_line1=3695 Longview Dr, address_line2=Ste. A, city=Chamblee, state=GA, zip_code=30341)",29040,Team Octopus,Chamblee,1000+,4.7578034
row-house-west-frisco,Rowing,"Address(address_line0=, address_line1=5729 Lebanon Road, address_line2=Suite 154, city=Frisco, state=TX, zip_code=75034)",61895,Row House,Frisco,100+,4.819853
sky-candy-austin,"Dance,Aerial,Rowing,Barre,Pilates,Strength Training,Yoga,Sports recovery,Livestream yoga","Address(address_line0=, address_line1=1023 Springdale Rd., address_line2=, city=Austin, state=TX, zip_code=78721)",30670,Sky Candy,East Austin,1000+,4.7494483
chucktown-fitness-team-training-johns-island,Strength Training,"Address(address_line0=, address_line1=3750 Savannah Highway, address_line2=, city=Johns Island, state=SC, zip_code=29455)",45296,Chucktown Fitness Team Training,,100+,4.951872
club-pilates-canyon-creek-san-antonio,"Stretching,Barre,Massage,Pilates,Yoga,Strength Training","Address(address_line0=null, address_line1=1150 N. Loop 1604 W, Suite 140, address_line2=null, city=San Antonio, state=TX, zip_code=78248)",80968,Club Pilates ,North Central,45,4.8
royal-fitness-yoga-house-barrington,"Barre,Yoga","Address(address_line0=, address_line1=22 E. Gloucester Pike, address_line2=, city=Barrington, state=NJ, zip_code=08007)",47770,Royal Fitness,,100+,4.6887608
barre3-livingston,Barre,"Address(address_line0=, address_line1=256 S Livingston Ave, address_line2=, city=Livingston, state=NJ, zip_code=07039)",37807,barre3,Livingston,1000+,4.7967625
paper-street-crossfit-houston,Strength Training,"Address(address_line0=, address_line1=1006 Taft St, address_line2=, city=Houston, state=TX, zip_code=77019)",39573,Paper Street CrossFit,Montrose,100+,4.915254
buka-yoga-llc-castle-rock,"Yoga,Cycling,Livestream yoga","Address(address_line0=null, address_line1=723 Wilcox Street, address_line2=null, city=Castle Rock, state=CO, zip_code=80104)",56763,Buka Yoga LLC,,100+,4.847273
mastah-tee-fitness-headlong-studios-philadelphia,"Dance,Low-credit livestreams,Strength Training","Address(address_line0=, address_line1=1170 South Broad Street, address_line2=, city=Philadelphia, state=PA, zip_code=19146)",40632,Mastah Tee Fitness,Graduate Hospital,100+,4.898345
fev-austin,Gym Time,"Address(address_line0=, address_line1=2101 W Ben White Blvd #105, address_line2=, city=Austin, state=, zip_code=78704)",55065,FeV,Westgate,100+,4.9323673
tigers-den-crossfit-dallas,Strength Training,"Address(address_line0=, address_line1=119 Pittsburg Street , address_line2=, city=Dallas, state=TX, zip_code=75207)",31550,Tiger's Den CrossFit,Design District,1000+,4.839406
ballet-and-body-new-york,"Dance,Livestream barre,Barre","Address(address_line0=null, address_line1=325 E 65th St, address_line2=null, city=New York, state=NY, zip_code=10065)",27989,Ballet and Body,Upper East Side,5000+,4.6016808
back-alley-crossfit-phoenix,Strength Training,"Address(address_line0=null, address_line1=7816 N 12th St, address_line2=null, city=Phoenix, state=AZ, zip_code=85020)",30092,Back Alley CrossFit,Camelback East Village,100+,4.916914
restore-hyper-wellness-cryotherapy-arbor-trails-austin,Cryotherapy,"Address(address_line0=, address_line1=4301 West William Cannon Drive Bldg B Ste 146, address_line2=, city=Austin, state=TX, zip_code=78749)",47532,Restore Hyper Wellness + Cryotherapy,Southwest Austin,500+,4.7762237
row-house-ladera-ranch,"Rowing,Strength Training","Address(address_line0=null, address_line1=25642 Crown Valley, address_line2=null, city=Ladera Ranch, state=CA, zip_code=92694)",67017,Row House,,100+,4.80916
nava-yoga-center-philadelphia,Yoga,"Address(address_line0=, address_line1=1200 Constitution Ave, address_line2=, city=Philadelphia, state=PA, zip_code=19112)",37748,Nava Yoga Center,South Philadelphia,500+,4.8644986
priv-swiss-fitness-madison,"Stretching,Barre,Pilates,Strength Training,Cycling,Martial Arts","Address(address_line0=, address_line1=757 Boston Post Road, address_line2=, city=Madison, state=CT, zip_code=06443)",68286,Privé Swiss Fitness,,65,4.9384613
city-surf-fitness-plano,"Low-credit livestreams,Barre,Pilates,Strength Training,Yoga,Running,Outdoors","Address(address_line0=null, address_line1=7200 Bishop Rd, address_line2=Unit D3, city=Plano, state=TX, zip_code=75024)",34641,City Surf Fitness,Plano,1000+,4.789103
racked-stretch-noho-new-york,"Stretching,Low-credit livestreams,Massage,Livestream stretching,Sports recovery","Address(address_line0=, address_line1=28 East 4th St, address_line2=, city=New York, state=NY, zip_code=10003)",58023,Racked Stretch,NoHo,500+,4.650266
lotus-yoga-winston-salem,Yoga,"Address(address_line0=, address_line1=525 Vine St., Suite 215, address_line2=, city=Winston Salem, state=NC, zip_code=27101)",58713,Lotus Yoga,,90,4.8333335
team-octopus-sandy-springs,Martial Arts,"Address(address_line0=, address_line1=6450 Roswell Rd, address_line2=Suite C, city=Sandy Springs, state=GA, zip_code=30328)",37588,Team Octopus,Sandy Springs,500+,4.749543
contrology-montreal,Pilates,"Address(address_line0=, address_line1=1373 Greene Ave, address_line2=, city=Montreal, state=QC, zip_code=H3Z 2A9)",58163,Contrology,,96,4.6979165
boston-body-belmont,Pilates,"Address(address_line0=, address_line1=453 Common St, address_line2=, city=Belmont, state=MA, zip_code=02478)",17485,Boston Body,Belmont,1000+,4.627063
adrenaline-monkey-bedford-heights,Strength Training,"Address(address_line0=, address_line1=26800 Renaissance Pkwy, address_line2=, city=Bedford Heights, state=OH, zip_code=44128)",43317,Adrenaline Monkey,,100+,4.9097743
flylife-fitness-colorado-springs,Pilates,"Address(address_line0=, address_line1=1743 Briargate Blvd, address_line2=, city=Colorado Springs, state=CO, zip_code=80920)",40720,Flylife Fitness,Colorado Springs,100+,4.919918
modo-yoga-hamilton-dundas,"Yoga,Strength Training","Address(address_line0=, address_line1=101 Osler Drive 108a, address_line2=, city=Hamilton, state=ON, zip_code=L9H 4H4)",64477,Modo Yoga Hamilton ,,60,4.766667
evolve-fitness-studios-eugene,"Boxing,Barre,Pilates,Yoga,Strength Training","Address(address_line0=, address_line1=488 E 11th Ave Lower Level, address_line2=, city=Eugene, state=OR, zip_code=97401)",61421,Evolve Fitness Studios,,92,4.826087
vibe-yoga-allen,Yoga,"Address(address_line0=null, address_line1=190 E Stacy Rd, address_line2=Suite 1510, city=Allen, state=TX, zip_code=75002)",24402,vibe yoga,Allen,500+,4.7130976
the-center-massage-yoga-and-wellness-studio-llc-plymouth,Yoga,"Address(address_line0=, address_line1=1200 Ann Arbor Road, address_line2=, city=Plymouth, state=MI, zip_code=48170)",43053,The Center Massage Yoga and Wellness Studio LLC,,100+,4.838284
synergy-fitness-east-amherst,Strength Training,"Address(address_line0=null, address_line1=6045 Transit Road, address_line2=null, city=East Amherst, state=NY, zip_code=14051)",69257,Synergy Fitness,,70,4.857143
naturale-salon-philadelphia,"Pedicure,Manicure","Address(address_line0=null, address_line1=1606 Locust Street, address_line2=null, city=Philadelphia, state=PA, zip_code=19103)",83274,Naturale Salon,Passyunk Square,10,5.0
fit-tribe-bryn-mawr,Strength Training,"Address(address_line0=, address_line1=1021 Lancaster Ave, address_line2=, city=Bryn Mawr, state=PA, zip_code=19010)",38717,Fit Tribe ,Bryn Mawr,500+,4.8315215
revive-studios-budd-lake,"Dance,Stretching,Barre,Pilates,Yoga,Strength Training,Cycling","Address(address_line0=, address_line1=Village Green Shopping Center 100 U.S. Highway 46, address_line2=, city=Budd Lake, state=NJ, zip_code=07828)",67979,Revive Studios,,71,4.887324
barre3-chandler,Barre,"Address(address_line0=, address_line1=4145 S. Gilbert Rd Suite 5, address_line2=, city=Chandler, state=, zip_code=85249)",51240,barre3,Chandler,100+,4.938111
foxy-fitness-and-pole-new-jersey-west-new-york,Dance,"Address(address_line0=null, address_line1=591 60th St, address_line2=null, city=West New York, state=NJ, zip_code=07093)",27799,Foxy Fitness and Pole,West New York,500+,4.948538
zenergy-cycling-aventura,Cycling,"Address(address_line0=, address_line1=18725 Biscayne Blvd, address_line2=, city=Aventura, state=FL, zip_code=33180)",71944,Zenergy Cycling,Aventura,100+,4.8424244
the-ultimate-4th-the-bronx,Boxing,"Address(address_line0=, address_line1=2901 Third Avenue, address_line2=2nd Floor, city=The Bronx, state=NY, zip_code=10455)",67268,The Ultimate 4th,South Bronx,100+,4.9404254
campus-cycle-ames,Cycling,"Address(address_line0=, address_line1=3515 Lincoln Way Suite #104, address_line2=, city=Ames, state=IA, zip_code=50014)",70653,Campus Cycle,,91,4.923077
mota-thai-yoga-ann-arbor,Yoga,"Address(address_line0=, address_line1=416 West Huron Street #22, address_line2=, city=Ann Arbor, state=MI, zip_code=48103)",46340,Mota Thai Yoga,,100+,4.7438426
corefitness-philadelphia,"Livestream meditation,Low-credit livestreams,Livestream HIIT,Strength Training,Livestream yoga","Address(address_line0=null, address_line1=2600 Benjamin Franklin Pkwy, address_line2=, city=Philadelphia, state=PA, zip_code=19130)",26516,CoreFitness,Fairmount,1000+,4.84181
cko-kickboxing-south-philadelphia,"Boxing,Strength Training","Address(address_line0=, address_line1=2053 W Oregon Ave, address_line2=, city=Philadelphia, state=PA, zip_code=19145)",57331,CKO Kickboxing ,,100+,4.9183674
imx-pilates-clifton,"Free livestreams,Low-credit livestreams,Pilates,Strength Training","Address(address_line0=, address_line1=1425 Broad Street, address_line2=Suite 4, city=Clifton, state=NJ, zip_code=07013)",35541,IMX Pilates,Clifton,1000+,4.8091087
crossfit-zephyr-albuquerque,Strength Training,"Address(address_line0=, address_line1=2019 Menaul Blvd NE, address_line2=, city=Albuquerque, state=NM, zip_code=87107)",50832,CrossFit Zephyr,,100+,4.977778
elevate-massage-sports-recovery-dallas,"Facial,Massage,Sports recovery","Address(address_line0=null, address_line1=4904 Greenville Avenue, address_line2=null, city=Dallas, state=TX, zip_code=75206)",62933,Elevate Massage + Sports Recovery,Northeast Dallas,100+,4.7099566
bare-and-bee-esthetics-del-mar,Facial,"Address(address_line0=, address_line1=1555 Camino Del Mar, address_line2=Ste. 203, Studio #8, city=Del Mar, state=CA, zip_code=92014)",67362,Bare & Bee Esthetics,Del Mar,13,4.8461537
hard-exercise-works-jacksonville,Strength Training,"Address(address_line0=, address_line1=2777 University Blvd. West #16, address_line2=, city=Jacksonville, state=FL, zip_code=32217)",42195,Hard Exercise Works,,100+,4.9595375
regans-motivated-fitness-boston,"Yoga,Cycling","Address(address_line0=null, address_line1=315 W Broadway, address_line2=null, city=Boston, state=MA, zip_code=02127)",33445,Regan's Motivated Fitness,South Boston,1000+,4.8466225
good-karma-yoga-and-barre-media,"Low-credit livestreams,Barre,Yoga,Livestream yoga","Address(address_line0=, address_line1=55 State Rd, address_line2=, city=Media, state=PA, zip_code=19063)",36434,Good Karma Yoga and Barre,Media,500+,4.8530536
humble-warrior-power-yoga-manchester,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=155 Dow Street, address_line2=Unit 102, city=Manchester, state=NH, zip_code=03101)",69415,Humble warrior Power Yoga,,95,4.8105264
essentialzen-yoga-studio-aurora,"Barre,Yoga","Address(address_line0=, address_line1=330 East Garfield Road, address_line2=, city=Aurora, state=OH, zip_code=44202)",54594,EssentialZen Yoga Studio,,100+,4.8
campus-cycle-ankeny,Cycling,"Address(address_line0=, address_line1=1615 SW Main Street Suite 107, address_line2=, city=Ankeny, state=IA, zip_code=50023)",70654,Campus Cycle,,100+,4.8896103
shape-shop-asbury-park,"Barre,Yoga","Address(address_line0=, address_line1=1321 Memorial Drive, address_line2=, city=Asbury Park, state=NJ, zip_code=07712)",44325,Shape Shop Asbury Park,,100+,4.8284316
shred415-pinecrest-miami,"Livestream HIIT,Strength Training,Livestream strength training","Address(address_line0=null, address_line1=7890 104th St., address_line2=null, city=Miami, state=FL, zip_code=33156)",67337,Shred415,Pinecrest,100+,4.559671
yoga4life-west-coral-springs,"Pilates,Yoga","Address(address_line0=, address_line1=9739 W Sample Rd, address_line2=, city=Coral Springs, state=FL, zip_code=33065)",36888,Yoga4Life,Coral Springs,100+,4.7851458
htx-fightcamp-houston,"Low-credit livestreams,Boxing,Livestream HIIT,Strength Training","Address(address_line0=, address_line1=827 W. 34th St, address_line2=, city=Houston, state=TX, zip_code=77018)",48220,HTX FightCamp,,100+,4.9657536
glosslab-west-village-new-york,Manicure,"Address(address_line0=, address_line1=1 Jane Street, address_line2=, city=New York, state=NY, zip_code=10014)",42810,Glosslab,West Village,1000+,4.7054687
the-ocean-lab-austin,"Float,Sauna","Address(address_line0=, address_line1=3314 Harmon Avenue, address_line2=, city=Austin, state=TX, zip_code=78705)",61470,The Ocean Lab,Central Austin,100+,4.8163266
core-studios-providence,Cycling,"Address(address_line0=, address_line1=229 Waterman Street , address_line2=, city=Providence, state=RI, zip_code=02906)",46845,CORE Studios,,500+,4.783595
barre3-sudbury,"Barre,Pilates,Strength Training","Address(address_line0=, address_line1=365 Boston Post Rd, address_line2=, city=Sudbury, state=MA, zip_code=01776)",38067,barre3,Sudbury,500+,4.8650966
idolem-brossard,Yoga,"Address(address_line0=, address_line1=5840, boul. Taschereau, address_line2=, city=Brossard, state=, zip_code=J4W 1M6)",59338,Idolem ,,71,4.6760564
lateral-fitness-chicago,Strength Training,"Address(address_line0=null, address_line1=314 W Superior St, address_line2=Lowr Level, city=Chicago, state=IL, zip_code=60654)",23431,Lateral Fitness,River North,5000+,4.7261987
downward-dog-dance-yoga-wellness-richmond,"Dance,Yoga,Prenatal","Address(address_line0=, address_line1=2843 Hathaway Rd, address_line2=, city=Richmond, state=VA, zip_code=23225)",41823,Downward Dog Dance Yoga Wellness,,100+,4.7186313
miami-magic-spa-north-miami-beach,,"Address(address_line0=null, address_line1=251 Northeast 167th Street, address_line2=null, city=North Miami Beach, state=FL, zip_code=33162)",72135,Miami Magic Spa,North Miami Beach,11,4.3636365
anytime-fitness-gainesville,"Gym Time,Yoga,Strength Training","Address(address_line0=null, address_line1=7070 Southwest Archer Road, address_line2=, city=Gainesville, state=FL, zip_code=32608)",61830,Anytime Fitness,,100+,4.973214
drive-custom-fit-salem,"Strength Training,Yoga","Address(address_line0=, address_line1=23 South Broadway, address_line2=, city=Salem, state=NH, zip_code=03079)",46994,Drive Custom Fit,"Salem, NH",500+,4.910579
acadmie-frontenac-montreal,"Boxing,Martial Arts","Address(address_line0=, address_line1=2633 Rue Ontario Est, address_line2=, city=Montréal, state=, zip_code=H2K 1W8)",58057,Académie Frontenac,,72,4.9305553
neufit-austin,Strength Training,"Address(address_line0=, address_line1=2501 S. Capital of Texas Highway , address_line2=, city=Austin, state=TX, zip_code=78735)",51517,NeuFit,West Lake Hills,100+,4.92887
xlr8-athletix-crossfit-in-the-d-detroit,Strength Training,"Address(address_line0=, address_line1=110 Michigan Ave, address_line2=, city=Detroit, state=MI, zip_code=48226)",42738,XLR8 Athletix,,100+,4.8704453
bodybrite-houston-missouri-city,,"Address(address_line0=null, address_line1=6214 Highway 6, address_line2=null, city=Missouri City, state=TX, zip_code=77459)",72750,BodyBrite,Missouri City,11,4.909091
pure-barre-northampton,"Low-credit livestreams,Livestream barre,Barre","Address(address_line0=null, address_line1=63 King Street, address_line2=null, city=Northampton, state=MA, zip_code=01060)",67245,Pure Barre,,76,4.75
firicano-boxing-fitness-center-stoneham,"Dance,Boxing,Strength Training,Cycling","Address(address_line0=null, address_line1=377 Main St, address_line2=null, city=Stoneham, state=MA, zip_code=02180)",31748,Firicano Boxing & Fitness Center,Stoneham,500+,4.9259844
slt-roslyn,"Pilates,Strength Training","Address(address_line0=, address_line1=1085 Northern Boulevard, address_line2=, city=Roslyn, state=NY, zip_code=11576)",50064,SLT,Roslyn,500+,4.8103666
bkbx-allston,"Strength Training,Rock Climbing","Address(address_line0=, address_line1=211 Western Avenue, address_line2=, city=Allston, state=MA, zip_code=02134)",53749,BKBX,Allston,100+,4.8414636
brotherhood-boxing-brooklyn,Boxing,"Address(address_line0=, address_line1=82 Wyckoff Avenue, address_line2=, city=Brooklyn, state=NY, zip_code=11237)",60076,Brotherhood Boxing,,100+,4.919192
clarity-fitness-union-city,"Strength Training,Cycling","Address(address_line0=null, address_line1=3515 Park Ave, address_line2=, city=Union City, state=NJ, zip_code=07087)",25856,Clarity Fitness,Union City,1000+,4.854364
yoga-vieux-montral,Yoga,"Address(address_line0=, address_line1=50 Rue Saint-Jacques, address_line2=, city=Montréal, state=QC, zip_code=H2Y 1L2)",59556,Yoga Vieux Montréal,,75,4.8133335
forme-barre-fitness-greenwich,Barre,"Address(address_line0=null, address_line1=141 West Putnam Avenue, address_line2=null, city=Greenwich, state=CT, zip_code=06830)",28330,Forme Barre Fitness,Greenwich,1000+,4.744186
inner-element-fitness-spring,"Strength Training,Outdoors","Address(address_line0=null, address_line1=4057 Riley Fuzzel Road Suite 1050, address_line2=null, city=Spring, state=null, zip_code=77386)",63263,Inner Element Fitness,Spring,100+,4.9292455
black-crow-yoga-arlington,Yoga,"Address(address_line0=, address_line1=201 Broadway, address_line2=, city=Arlington, state=MA, zip_code=02474)",40473,Black Crow Yoga,Arlington,1000+,4.789782
get-fit-now-gym-royal-oak,"Boxing,Strength Training,Yoga","Address(address_line0=, address_line1=1625 North Main Street, address_line2=, city=Royal Oak, state=MI, zip_code=48067)",49761,Get Fit NOW! Gym,,100+,4.8208957
boxing-lab-newport-beach,Boxing,"Address(address_line0=, address_line1=2125 San Joaquin Hills Road, address_line2=, city=Newport Beach, state=CA, zip_code=92660)",81952,Boxing Lab,,100+,5.0
synergy-pft-waltham,Strength Training,"Address(address_line0=, address_line1=130 High St, address_line2=, city=Waltham, state=MA, zip_code=02453)",41645,Synergy PFT,Waltham,500+,4.8504066
the-camp-transformation-center-sunrise-xsyt,Strength Training,"Address(address_line0=, address_line1=7814 Northwest 44th St, address_line2=, city=Sunrise, state=FL, zip_code=33351)",48276,The Camp Transformation Center ,Fort Lauderdale,100+,4.948498
nolan-bros-boxing-and-fitness-waltham,Boxing,"Address(address_line0=, address_line1=22 Sun St, address_line2=, city=Waltham, state=MA, zip_code=02453)",40955,Nolan Bros Boxing & Fitness,Waltham,500+,4.909667
pure-barre-johns-creek-duluth,Barre,"Address(address_line0=null, address_line1=9810 Medlock Bridge Rd, address_line2=Suite 500, city=Duluth, state=GA, zip_code=30097)",28958,Pure Barre,Johns Creek,1000+,4.6731462
bounce-lab-fitness-llc-edmond,Strength Training,"Address(address_line0=Located inside Key Fit Club, address_line1=14701 N Kelley Ave., address_line2=null, city=Edmond, state=OK, zip_code=73013)",59971,Bounce Lab Fitness LLC,,86,4.918605
pinnacle-fitness-center-decatur,Strength Training,"Address(address_line0=, address_line1=141 Sams St , address_line2=, city=Decatur, state=GA, zip_code=30030)",27940,Pinnacle Fitness Center,Decatur,500+,4.736025
sw3at-sauna-studio-jersey-city,Sauna,"Address(address_line0=, address_line1=172 Newark Ave 3rd Floor, address_line2=, city=Jersey City, state=NJ, zip_code=07302)",47918,SW3AT Sauna Studio,Jersey City,500+,4.8920865
control-studios-houston,Pilates,"Address(address_line0=, address_line1=2116 Bissonnet Street, address_line2=, city=Houston, state=TX, zip_code=77005)",46300,Control Studios,Montrose / Midtown,1000+,4.929911
clistas-wellness-studio-houston,"Strength Training,Sports recovery","Address(address_line0=, address_line1=6514 Del Monte Drive, address_line2=, city=Houston, state=TX, zip_code=77057)",62017,Clista's Wellness Studio,,16,4.625
tru-fit-athletic-club-fort-collins,"Dance,Barre,Strength Training,Yoga,Cycling","Address(address_line0=, address_line1=2937 Council Tree Avenue, address_line2=, city=Fort Collins, state=, zip_code=80525)",54344,Tru Fit Athletic Club,Fort Collins,100+,4.5855265
lyfe-cycle-boston,"Strength Training,Cycling","Address(address_line0=null, address_line1=4155 Washington St, address_line2=null, city=Boston, state=MA, zip_code=02131)",34033,LYFE CYCLE,Roslindale,1000+,4.7448416
philly-hot-asana-philadelphia,"Yoga,Martial Arts","Address(address_line0=, address_line1=233 North 12th Street, address_line2=, city=Philadelphia, state=PA, zip_code=19107)",53678,Philly Hot Asana,Center City,100+,4.8349514
my-perfect-brows-orange,"Lashes,Facial,Brows,Hair removal","Address(address_line0=, address_line1=3130 East Chapman Ave., address_line2=, city=Orange, state=CA, zip_code=92869)",66745,My Perfect Brows,,25,4.72
definition-fitness-jacksonville,Gym Time,"Address(address_line0=, address_line1=1950 San Marco Boulevard , address_line2=Suite 5, city=Jacksonville, state=FL, zip_code=32207)",42343,Definition Fitness,,100+,4.91875
chiropractique-mission-hills-san-diego,"Acupuncture,Massage","Address(address_line0=, address_line1=813 W Washington St., address_line2=, city=San Diego, state=CA, zip_code=92103)",74929,Chiropractique ,Mission Hills,7,5.0
clean-your-dirty-face-austin,Facial,"Address(address_line0=, address_line1=1614 East 6th Street Unit 114, address_line2=, city=Austin, state=TX, zip_code=78702)",61508,Clean Your Dirty Face,Central Austin,100+,4.764192
modo-yoga-sherwood-sherwood-park,"Barre,Strength Training,Yoga","Address(address_line0=, address_line1=2055 Premier Way, address_line2=, city=Sherwood Park, state=AB, zip_code=T8H 0G2)",73591,Modo Yoga,,52,4.7884617
hard-core-fitness-studio-lake-forest,Dance,"Address(address_line0=, address_line1=22822 Lake Forest Drive, address_line2= #102, city=Lake Forest, state=CA, zip_code=92630)",30211,Hard Core Fitness Studio,Lake Forest,500+,4.775811
la-fitness-signature-gilbert-higley,Gym Time,"Address(address_line0=, address_line1=1310 South Higley Road, address_line2=, city=Gilbert, state=AZ, zip_code=85296)",53978,LA Fitness (Signature),Gilbert,100+,4.8137255
gvm-studios-denver,"Dance,Yoga","Address(address_line0=, address_line1=4970 East Colfax Avenue, address_line2=, city=Denver, state=CO, zip_code=80220)",70564,GVM Studios,Denver,100+,4.8630953
centre-pre-sablon-montreal,"Dance,Gym Time,Boxing,Pilates,Strength Training,Yoga,Cycling","Address(address_line0=, address_line1=4265 Rue Papineau, address_line2=, city=Montréal, state=, zip_code=H2H 1T3)",58955,Centre Père Sablon,,76,4.513158
lightrail-yoga-coral-gables,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=3310 Ponce de Leon Boulevard , address_line2=#240 , city=Coral Gables, state=FL, zip_code=33134)",48331,Lightrail Yoga,Coral Gables,100+,4.8372593
jabz-boxing-gilbert,Boxing,"Address(address_line0=, address_line1=2335 S Lindsay Rd, address_line2=, city=Gilbert, state=AZ, zip_code=85295)",39045,Jabz Boxing ,Gilbert,100+,4.957895
pure-barre-spokane-spokane-valley,Barre,"Address(address_line0=, address_line1=13910 E Indiana Ave, Ste E, address_line2=, city=Spokane Valley, state=WA, zip_code=99216)",47978,Pure Barre,,100+,4.919786
ashtanga-yoga-phoenix,"Stretching,Pilates,Yoga,Prenatal","Address(address_line0=, address_line1=2829 North 15th Avenue, address_line2=, city=Phoenix, state=AZ, zip_code=85007)",58171,Ashtanga Yoga Phoenix,Encanto,100+,4.859649
flacos-community-gym-hollywood,Boxing,"Address(address_line0=, address_line1=4419 Hollywood Blvd, address_line2=, city=Hollywood, state=FL, zip_code=33021)",27537,Flaco's Community Gym,Miramar,500+,4.8882236
cycle-zone-of-collegeville,Cycling,"Address(address_line0=null, address_line1=50 W 3rd Ave, address_line2=Suite 207, city=Collegeville, state=PA, zip_code=19426)",24959,Cycle Zone of Collegeville,Collegeville,500+,4.6286287
kenergy-pilates-miami,Pilates,"Address(address_line0=, address_line1=3416 NW 7th Ave, address_line2=, city=Miami, state=FL, zip_code=33127)",29159,Kenergy Pilates,Wynwood / Edgewater,1000+,4.904308
one-nation-fitness-needham,"Free livestreams,Gymnastics,Rowing,Strength Training,Cycling,Running","Address(address_line0=, address_line1=10 Charles St, address_line2=, city=Needham, state=MA, zip_code=02494)",36176,One Nation Fitness,Needham,500+,4.8929806
the-shiva-yoga-shala-fort-myers,Yoga,"Address(address_line0=, address_line1=1901 Brantley Road , address_line2=Ste. 3, city=Fort Myers, state=FL, zip_code=33907)",62316,The Shiva Yoga Shala,,81,4.728395
onyx-elite-richmond,Strength Training,"Address(address_line0=, address_line1=2101 Maywill Street, address_line2=, city=Richmond, state=VA, zip_code=23230)",43478,ONYX Elite,,100+,4.9541283
barre3-chicago-west-loop,"Livestream barre,Barre,Pilates","Address(address_line0=, address_line1=171 North Aberdeen Street, address_line2=, city=Chicago, state=IL, zip_code=60607)",76949,Barre3 Chicago ,West Loop,100+,4.802439
lincoln-park-fit-body-boot-camp-chicago,"Low-credit livestreams,Strength Training","Address(address_line0=null, address_line1=1820 W Webster Ave, address_line2=#204, city=Chicago, state=IL, zip_code=60614)",26993,Lincoln Park Fit Body Boot Camp,Bucktown,5000+,4.8556347
the-bar-method-fairfield,Barre,"Address(address_line0=null, address_line1=85 Mill Plain Rd, address_line2=Suite U, city=Fairfield, state=CT, zip_code=06824)",28022,The Bar Method,Fairfield,1000+,4.8087583
the-sugar-society-austin,"Facial,Spray tan,Brows,Hair removal","Address(address_line0=, address_line1=7101 W Highway 71, address_line2=Ste. E9, city=Austin, state=TX, zip_code=78735)",65038,The Sugar Society,,100+,4.773006
bare-and-beards-mens-skin-and-wellness-clinic-san-diego,Facial,"Address(address_line0=null, address_line1=2801 Camino Del Rio S, Ste 315-3, address_line2=null, city=San Diego, state=CA, zip_code=92108)",68278,Bare & Beards Men's Skin & Wellness Clinic,North Park,5,5.0
wellfit-private-fitness-san-antonio,Strength Training,"Address(address_line0=, address_line1=1919 Lockhill Selma Rd, address_line2=Suite 101, city=San Antonio, state=TX, zip_code=78213)",37047,WellFIT Private Fitness,Castle Hills,100+,4.8472223
east-village-acupuncture-and-massage-new-york,"Acupuncture,Massage","Address(address_line0=, address_line1=155 E 2nd St, address_line2=, city=New York, state=NY, zip_code=10009)",41879,East Village Acupuncture & Massage,East Village,1000+,4.7537856
yoga-village-scottsdale,"Barre,Meditation,Yoga,Martial Arts","Address(address_line0=null, address_line1=8241 E Evans Rd, address_line2=null, city=Scottsdale, state=AZ, zip_code=85260)",32736,Yoga Village,North Scottsdale,500+,4.7492495
ascend-hot-fitness-hillsborough,"Boxing,Barre,Pilates,Yoga,Strength Training","Address(address_line0=, address_line1=438 US Highway 206, address_line2=Suite 11, city=Hillsborough , state=NJ, zip_code=08844)",70005,Ascend Hot Fitness,,70,4.7714286
sakura-wellness-miami,Massage,"Address(address_line0=null, address_line1=1717 North Bayshore Drive, address_line2=Suite 215, city=Miami, state=FL, zip_code=33132)",82871,Sakura Wellness,Wynwood / Edgewater,23,4.826087
