alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
surfside-yoga-mona-vale,Yoga,"Address(address_line0=Narrabeen Surf Club, address_line1=78 Bassett Street, address_line2=null, city=Mona Vale, state=null, zip_code=2103)",35332,Surfside Yoga,Narrabeen,8,4.75
event-based-training-milsons-point,Strength Training,"Address(address_line0=null, address_line1=Bradfield Park, address_line2=null, city=Milsons Point, state=NSW, zip_code=2061)",31535,Event Based Training,Milsons Point,13,4.0
krav-maga-northern-beaches-warriewood,Martial Arts,"Address(address_line0=, address_line1=5/3 Vuko Place, address_line2=, city=Warriewood, state=, zip_code=2102)",35586,Krav Maga Northern Beaches,Narrabeen,7,4.714286
dancecircus-online-classes-sydney,,"Address(address_line0=null, address_line1=, address_line2=, city=Sydney, state=, zip_code=)",83754,DanceCircus online classes,,0,0.0
wellness-and-pilates-with-dani-sydney,,"Address(address_line0=null, address_line1=, address_line2=, city=Sydney, state=, zip_code=)",80555,Wellness and Pilates with Dani,,0,0.0
dance-with-aswathi-sydney,,"Address(address_line0=null, address_line1=, address_line2=, city=Sydney, state=, zip_code=)",81076,Dance with Aswathi,,0,0.0
thrive-for-life-narrabeen,"Stretching,Boxing,Yoga,Strength Training,Postnatal,Cycling,Running","Address(address_line0=, address_line1=1334 Pittwater Road, address_line2=, city=Narrabeen, state=, zip_code=2101)",81171,Thrive for Life,,0,0.0
evolution-to-wellbeing-narrabeen,Strength Training,"Address(address_line0=null, address_line1=7 Albert St, address_line2=Lion's Park, city=Narrabeen, state=NSW, zip_code=2101)",32991,Evolution to Wellbeing,Narrabeen,45,4.911111
northern-beaches-hap-ki-do-martial-arts-brookvale,Martial Arts,"Address(address_line0=4/, address_line1=22 Orchard Rd, address_line2=null, city=Brookvale, state=NSW, zip_code=2100)",32955,Northern Beaches Hap Ki Do Martial Arts,Brookvale,1,5.0
wholehearted-fit-club-cbd-sydney,Strength Training,"Address(address_line0=, address_line1=4 College St, address_line2=, city=Sydney, state=, zip_code=2000)",31472,WholeHearted Fit Club,CBD,97,4.3092785
ozpaddle-sydney,Rowing,"Address(address_line0=, address_line1=1C Mrs Macquaries Rd, address_line2=Andrew Boy Charlton Pool, city=Sydney, state=, zip_code=2000)",33437,OzPaddle,CBD,26,4.6153846
vivos-active-north-manly,Strength Training,"Address(address_line0=null, address_line1=Nolan Reserve, address_line2=null, city=North Manly, state=NSW, zip_code=2100)",32676,Vivos Active,Balgowlah,9,4.5555553
the-workout-club-darlinghurst,"Boxing,Strength Training","Address(address_line0=, address_line1=171 William St, address_line2=, city=Darlinghurst, state=, zip_code=2010)",39653,The Workout Club,Darlinghurst,82,4.6829267
salsa-republic-surry-hills,Dance,"Address(address_line0=, address_line1=196 Albion Street, address_line2=, city=Surry Hills, state=, zip_code=2010)",81348,Salsa Republic,Surry Hills,0,0.0
the-pilates-lounge-zetland,Pilates,"Address(address_line0=null, address_line1=46 Hansard St, address_line2=null, city=Zetland, state=NSW, zip_code=2017)",30607,The Pilates Lounge,Zetland,94,4.617021
wholehearted-fit-club-waterloo,Strength Training,"Address(address_line0=Crystal Park, address_line1=Crystal St, address_line2=, city=Waterloo, state=, zip_code=2017)",31467,WholeHearted Fit Club,Waterloo,76,4.6973686
paddington-yoga,Yoga,"Address(address_line0=, address_line1=220/232 Oxford St, address_line2=, city=Paddington, state=, zip_code=2021)",39552,Paddington Yoga,Paddington,8,3.625
julie-arentz-pt-lough-playing-fields-woollahra,Personal Training,"Address(address_line0=, address_line1=104 Manning Road, address_line2=, city=Woollahra, state=, zip_code=2027)",81218,Julie Arentz PT,Woollahra,0,0.0
move-by-aric-and-masha-randwick,"Dance,Barre,Yoga","Address(address_line0=null, address_line1=161 Alison Road, address_line2=null, city=Randwick, state=null, zip_code=2031)",83782,MOVE By Aric & Masha,Bondi Junction,0,0.0
sunny-zumba-sydney,"Dance,Outdoors","Address(address_line0=, address_line1=73 Yarra Road Phillip Bay, address_line2=Under the roof of Yarra Bay Sailing Club (Beach side), city=Sydney, state=, zip_code=2036)",81709,Sunny Zumba,,0,0.0
soma-collection-wellness-sydney,Sauna,"Address(address_line0=, address_line1=, address_line2=2 Chifley Square, city=Sydney, state=, zip_code=2000)",68088,SOMA Collection,,47,4.425532
egg-of-the-universe-eveleigh,"Yoga,Prenatal","Address(address_line0=, address_line1=2 Davy Road Building 3, Shop 4 & 5, address_line2=, city=Eveleigh, state=, zip_code=2015)",82157,Egg Of The Universe,Redfern,500+,4.827392
gpower-dance-fitness-naremburn,"Dance,Barre","Address(address_line0=, address_line1=272/274 Willoughby Rd, address_line2=, city=Naremburn, state=, zip_code=2065)",38192,Gpower Dance Fitness,Crows Nest,500+,4.8497596
soul-agenda-yoga-balmain,Yoga,"Address(address_line0=, address_line1=2/383 Darling Street, address_line2=, city=Balmain, state=, zip_code=2041)",82223,Soul Agenda Yoga,,100+,4.8612247
moment-yoga-central-hong-kong,Yoga,"Address(address_line0=, address_line1=4/F, Kai Kwong House, 13 Wyndham Street, Central, address_line2=, city=Hong Kong, state=, zip_code=0000)",53167,Moment Yoga,,1000+,4.543899
kula-yoga-hampton,Yoga,"Address(address_line0=, address_line1=Level 1, 8 Willis Lane, address_line2=, city=Hampton, state=, zip_code=3188)",51497,Kula Yoga ,Hampton,100+,4.790497
athlete-lab-singapore,"Low-credit livestreams,Strength Training,Yoga,Livestream strength training,Cycling","Address(address_line0=, address_line1=71 Amoy St, address_line2=, city=Singapore, state=null, zip_code=069890)",41506,Athlete Lab,,5000+,4.537896
body-fit-training-richmond,"Strength Training,Livestream strength training","Address(address_line0=, address_line1=1/446 Church St, address_line2=, city=Richmond, state=, zip_code=3121)",39324,Body Fit Training ,Richmond,500+,4.7915964
66-urban-boxing-bangkok,Boxing,"Address(address_line0=Prima Sathorn Building, address_line1=2 Naradhiwas Rajanagarindra, Yannawa, Satorn, address_line2=, city=Bangkok, state=, zip_code=10120)",45462,66 Urban Boxing,,500+,4.766097
the-moving-body-river-valley-singapore,Pilates,"Address(address_line0=, address_line1=46 Kim Yam Road , address_line2=#01-15, The Herencia, city=Singapore, state=, zip_code=239351)",42290,The Moving Body,,1000+,4.792627
day-more-stone-spa-bangsar-kuala-lumpur,Sports recovery,"Address(address_line0=, address_line1=1F-29 Bangsar Village 2,, address_line2=Jalan Telawi 1, Bangsar Baru, city=Kuala Lumpur, state=, zip_code=59100)",54659,Day More Stone Spa,,100+,4.5070424
yogaup-hong-kong,Yoga,"Address(address_line0=, address_line1=1F, Unit 6 & 7, Block 2, North Plaza, address_line2=Discovery Bay, Lantau Island, city=Hong Kong, state=, zip_code=999077)",43657,YogaUP,,500+,4.6870966
onyx-fitness-studio-auckland,Dance,"Address(address_line0=, address_line1=75 Anzac Ave, address_line2=, city=Auckland, state=, zip_code=1010)",45868,Onyx Fitness Studio,,500+,4.791139
studio-pilates-international-north-lakes,"Gym Time,Pilates","Address(address_line0=null, address_line1=27 Discovery Dr, address_line2=null, city=North Lakes, state=QLD, zip_code=4509)",34976,Studio Pilates International,North Lakes,68,4.8088236
salon-infinity-suntec-singapore,Blowout,"Address(address_line0=, address_line1=3 Temasek Boulevard, #02-496 , address_line2=Suntec City Mall Tower 2, city=Singapore, state=, zip_code=038983)",56600,Salon Infinity ,,38,4.894737
balmain-fitness-rozelle,Gym Time,"Address(address_line0=, address_line1=32 Robert St, address_line2=, city=Rozelle, state=, zip_code=2039)",30487,Balmain Fitness,Rozelle,1000+,4.653581
pilates-republic-preston,Pilates,"Address(address_line0=, address_line1=482 Murray Rd, address_line2=, city=Preston, state=, zip_code=3072)",37884,Pilates Republic Preston,Preston,500+,4.777156
phitkit-personal-training-beatty-park-west-perth,Boxing,"Address(address_line0=Beatty Park Playground, address_line1=220 Vincent St, address_line2=null, city=West Perth, state=WA, zip_code=6005)",35866,PhitKit Personal Training,Northbridge,0,0.0
kx-pilates-mitcham,Pilates,"Address(address_line0=, address_line1=1a/517 Whitehorse Rd, address_line2=, city=Mitcham, state=, zip_code=3132)",37771,KX Pilates,Mitcham,500+,4.6822224
the-pilates-works-marine-parade-studio-singapore,Pilates,"Address(address_line0=, address_line1=1 Marine Parade Central, address_line2=#04-09, city=Singapore, state=, zip_code=449408)",47279,The Pilates Works,,1000+,4.592079
yoga-by-the-sea-bondi-bronte-manly-and-freshwater,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=South Bondi Beach, address_line2=(Southern Pocket), city=Bondi, state=, zip_code=2026)",30932,Yoga By The Sea,Bondi Beach,1000+,4.6389775
anytime-fitness-midvale,Gym Time,"Address(address_line0=, address_line1=367 Great Eastern Hwy, address_line2=, city=Midvale, state=, zip_code=6056)",35658,Anytime Fitness,Midvale,0,0.0
strength-and-motion-academy-midvale,Strength Training,"Address(address_line0=, address_line1=4 Elliott St, address_line2=, city=Midvale, state=WA, zip_code=6056)",38611,Strength and Motion Academy,Midvale,7,5.0
wu-tao-dance-kalamunda,Dance,"Address(address_line0=null, address_line1=2 Railway Rd, address_line2=null, city=Kalamunda, state=WA, zip_code=6076)",32489,Wu Tao Dance,Kalamunda,0,0.0
phitkit-personal-training-anzac-terrace-reserve-bassendean,Boxing,"Address(address_line0=Anzac Terrace Primary School, address_line1=176 Anzac Terrace, address_line2=Ivanhoe Street, city=Bassendean, state=WA, zip_code=6054)",35867,PhitKit Personal Training,Bassendean,0,0.0
zumba-perth-east-victoria-park,Dance,"Address(address_line0=null, address_line1=42 Somerset St, address_line2=Victoria Park Aqualife Centre, city=East Victoria Park, state=WA, zip_code=6101)",32443,Zumba Perth,East Victoria Park,29,4.137931
momentum-lifestyle-east-perth,Strength Training,"Address(address_line0=TRAINED physio and fitness, address_line1=108 Brown St, address_line2=, city=East Perth, state=WA, zip_code=6004)",32759,Momentum Lifestyle - East Perth,East Perth,24,4.75
the-jungle-body-with-shar-perth,Dance,"Address(address_line0=null, address_line1=Joondalup Dr Edith Cowan University, address_line2=null, city=Perth, state=WA, zip_code=6027)",34569,The Jungle Body with Shar,Joondalup,7,4.571429
origins-movement-willetton,Pilates,"Address(address_line0=, address_line1=Willetton Reserve Pavilion Apsley Rd., address_line2=, city=Willetton, state=, zip_code=6155)",56846,Origins Movement,Cannington,0,0.0
ging-mo-academy-west-leederville,Martial Arts,"Address(address_line0=null, address_line1=84 Cambridge St, address_line2=Leederville Town Hall, city=West Leederville, state=WA, zip_code=6007)",32481,Ging Mo Academy,Leederville,2,4.5
feel-your-best-fitness-como,Strength Training,"Address(address_line0=Neil McDougall Park, address_line1=Ley St, address_line2=null, city=Como, state=WA, zip_code=6152)",35493,Feel Your Best Fitness,Como,3,5.0
gladiator-wrestling-osborne-park,"Gym Time,Martial Arts","Address(address_line0=, address_line1=2 Burgay Ct, address_line2=, city=Osborne Park, state=WA, zip_code=6017)",36482,Gladiator Wrestling,Osborne Park,1,5.0
form-training-clarkson,Gym Time,"Address(address_line0=, address_line1=36 Key Largo Drive 178a, address_line2=, city=Clarkson, state=, zip_code=6030)",64258,Form Training,,0,0.0
perth-running-club-crawley,Running,"Address(address_line0=null, address_line1=LOT 9843 Hackett Dr, address_line2=null, city=Crawley, state=WA, zip_code=6009)",33294,Perth Running Club,Crawley,10,4.7
perth-yoga-for-everybody-matilda-bay-beaconsfield,Yoga,"Address(address_line0=, address_line1=Matilda Bay (Opposite UWA Car Park 3)  Matilda Bay, Hackett Drive, Crawley., address_line2=, city=Beaconsfield , state=, zip_code=6009)",67392,Perth Yoga for Everybody ,,0,0.0
perth-running-club-floreat-alderbury-reserve,Running,"Address(address_line0=Alderbury Reserve, address_line1=144 Alderbury St, address_line2=Hockey Clubrooms, city=Floreat, state=WA, zip_code=6014)",33292,Perth Running Club,Floreat,5,4.8
peak-body-health-and-fitness-north-beach,Strength Training,"Address(address_line0=null, address_line1=1 N Beach Rd, address_line2=null, city=North Beach, state=WA, zip_code=6020)",32404,Peak Body Health and Fitness,North Beach,100+,4.4053454
perth-running-club-floreat-wa-athletics-stadium,Running,"Address(address_line0=WA Athletics Stadium, address_line1=Stephenson Ave, address_line2=(off of Underwood Ave), city=Floreat, state=WA, zip_code=6014)",33293,Perth Running Club,Floreat,2,5.0
level10-scarborough,"Personal Training,Strength Training","Address(address_line0=, address_line1=204 The Esplanade, address_line2=, city=Scarborough, state=, zip_code=6019)",81155,Level10+,,0,0.0
xtend-barre-alfred-cove-myaree,"Barre,Pilates","Address(address_line0=, address_line1=3/1 Hulme Ct, address_line2=, city=Myaree, state=WA, zip_code=6154)",37558,Xtend Barre,Myaree,500+,4.7025704
perth-running-club-city-beach,Running,"Address(address_line0=null, address_line1=195 Challenger Parade, address_line2=North of Clancy's Fish Bar, city=City Beach, state=WA, zip_code=6015)",33297,Perth Running Club,Scarborough,0,0.0
jetts-kwinana-kwinana-wa,"Gym Time,Strength Training","Address(address_line0=, address_line1=7/46 Mears Avenue, address_line2=, city=Kwinana WA, state=, zip_code=6167)",53914,Jetts,,0,0.0
reform-fitness-and-dynamic-reformer-pilates-smales-farm-auckland,Pilates,"Address(address_line0=null, address_line1=72 Taharoto Rd B, address_line2=null, city=Auckland, state=null, zip_code=0622)",82226,Reform Fitness & Dynamic Reformer Pilates,,100+,4.8409786
fire-station-4-avenue-k-kuala-lumpur,,"Address(address_line0=, address_line1=156 Jalan Ampang, address_line2=, city=Kuala Lumpur, state=, zip_code=50450)",78042,FIRE Station 4,,500+,4.83241
coreplus-malvern-east,"Pilates,Yoga","Address(address_line0=, address_line1=680 Warrigal Road Cnr Peverill Street, address_line2=, city=Malvern East, state=, zip_code=3145)",56509,CorePlus ,Malvern,100+,4.770936
rajadamnern-singha-muay-thai-academy-stadium-one-bangkok,Martial Arts,"Address(address_line0=RSM x Stadium One , address_line1=721 Thanon Banthat Thong, address_line2=Khwaeng Wang Mai Khet Pathum Wan, city=Bangkok, state=, zip_code=10330)",44507,Rajadamnern Singha Muay Thai Academy,,500+,4.720508
9round-ellerslie-auckland,"Boxing,Strength Training","Address(address_line0=, address_line1=2 Robert Street, Ellserslie, address_line2=, city=Auckland, state=, zip_code=1051)",46474,9Round,,500+,4.9017982
studio-pilates-international-ashgrove,"Gym Time,Pilates","Address(address_line0=Shop 1B, address_line1=249 Waterworks Rd, address_line2=null, city=Ashgrove, state=QLD, zip_code=4060)",34865,Studio Pilates International,Ashgrove,57,4.9122806
studio-chrome-hong-kong,"Dance,Livestream dance","Address(address_line0=, address_line1=10E, New East Sun Industrial Building, 18 Shing Yip St, Kwun Tong, address_line2=, city=Hong Kong, state=, zip_code=00000)",73636,Studio Chrome,,100+,4.7819386
absolute-you-ladprao-studio-bangkok,"Pilates,Yoga,Cycling","Address(address_line0=, address_line1=1693 Phaholyothin, address_line2=12A Floor, Central Plaza, city=Bangkok, state=, zip_code=10900)",44208,Absolute You,,500+,4.6471496
zoi-yoga-joo-chiat-singapore,Yoga,"Address(address_line0=, address_line1=441 Joo Chiat Road, address_line2= Level 1, city=Singapore, state=, zip_code=427654)",63840,Zoi Yoga,,500+,4.702035
southpaw-by-galaxy-gym-chidlom-bangkok,Martial Arts,"Address(address_line0=SouthPaw Gym by Galaxy, address_line1=Mercury Ville, address_line2=Khwaeng Lumphini, Khet Pathum Wan, Krung Thep Maha Nakhon, city=Bangkok, state=, zip_code=10330)",43917,SouthPaw by Galaxy Gym,,1000+,4.6400294
auxdom-sports-rehab-farrer-park-singapore,,"Address(address_line0=, address_line1=151a Kitchener Rd, address_line2=, city=Singapore, state=, zip_code=208526)",76137,AuxDom Sports Rehab,,17,4.9411764
kx-pilates-frankston,"Pilates,Prenatal","Address(address_line0=, address_line1=34A Wells St , address_line2=, city=Frankston, state=, zip_code=3199)",53571,KX Pilates ,Frankston,100+,4.868644
yoga-movement-tiong-bahru-singapore,"Strength Training,Yoga","Address(address_line0=, address_line1=11 Yong Siak St, address_line2=, city=Singapore, state=, zip_code=168646)",52477,Yoga Movement - Tiong Bahru,,1000+,4.6587615
meeting-point-hong-konh,Yoga,"Address(address_line0=, address_line1=Rm 803, Nan Fung Centre, Tsuen Wan, address_line2=, city=Hong Konh, state=, zip_code=00000)",73619,Meeting Point,,500+,4.630662
lets-relax-mbk-bangkok,Massage,"Address(address_line0=, address_line1=MBK Center, Phayathai Road Wang , address_line2=Mai Pathumwan, city=Bangkok, state=, zip_code=10330)",57431,Let's Relax,,89,4.6067414
andfit-hk-hong-kong,Strength Training,"Address(address_line0=, address_line1=4F, Man Cheung Building, 15-17 Wyndham Street Central, address_line2=, city=Hong Kong, state=, zip_code=0000)",76419,ANDFIT HK,,1000+,4.662301
body-fit-training-port-melbourne,Strength Training,"Address(address_line0=, address_line1=580 City Road, address_line2=, city=Port Melbourne, state=, zip_code=3205)",49742,Body Fit Training ,,100+,4.847518
viva-dance-studios-auckland,Dance,"Address(address_line0=, address_line1=10 Newton Rd, Grey Lynn,, address_line2=, city=Auckland, state=, zip_code=1010)",47371,Viva Dance Studios,,100+,4.613333
the-racquet-club-bangkok,"Gym Time,Strength Training","Address(address_line0=null, address_line1=6, 6/1, 8, 145, 155, 165  Amara 3, Sukhumvit 49/9, address_line2=Klongton Nua, Wattana, city=Bangkok, state=null, zip_code=10110)",48508,The Racquet Club,,500+,4.724543
aleenta-barre-flinders-lane-melbourne,"Barre,Yoga","Address(address_line0=null, address_line1=69 Flinders Ln, address_line2=null, city=Melbourne, state=VIC, zip_code=3004)",34625,Aleenta Barre,CBD,1000+,4.632667
12rnd-fitness-labrador,"Boxing,Strength Training","Address(address_line0=, address_line1=10 / 110 Brisbane Road, address_line2=, city=Labrador, state=, zip_code=4215)",45234,12RND Fitness,,41,5.0
i-love-pilates-udomsuk-bangkok,Pilates,"Address(address_line0=, address_line1=One Udomsuk, address_line2=Udomsuk Soi 1 Sukhumvit 103, city=Bangkok, state=, zip_code=10260)",42887,I Love Pilates ,,500+,4.7730193
9round-auckland-cbd,"Boxing,Strength Training","Address(address_line0=, address_line1=27 Union Street, address_line2=PD07 Sugartree Lane, city=Auckland, state=, zip_code=1010)",46504,9Round,,500+,4.8101473
kendra-yoga-manila,,"Address(address_line0=null, address_line1=, address_line2=, city=Manila, state=, zip_code=)",81003,Kendra Yoga,,0,0.0
sukha-yoga-and-wellness-hong-kong,Yoga,"Address(address_line0=, address_line1=13 Lan Kwai Fong, address_line2=, city=Hong Kong, state=, zip_code=999077)",45689,SUKHA Yoga & Wellness,,1000+,4.708238
hotel-maya-wellness-kuala-lumpur,Massage,"Address(address_line0=null, address_line1=138, Jalan Ampang, Kampung Baru, address_line2=null, city=Kuala Lumpur, state=null, zip_code=50450)",70469,Hotel Maya ,,49,4.387755
dynamic-pilates-manly,"Barre,Pilates","Address(address_line0=, address_line1=Shop 1/53 Pittwater Rd, address_line2=, city=Manly, state=, zip_code=2095)",30636,Dynamic Pilates,Manly,1000+,4.7250133
prana-house-thornbury,Yoga,"Address(address_line0=Level 1, address_line1=885 High St, address_line2=, city=Thornbury, state=, zip_code=3071)",30809,Prana House,Thornbury,500+,4.6855345
kx-pilates-croydon,Pilates,"Address(address_line0=, address_line1=Suite 1 176 Main Street, address_line2=, city=Croydon, state=, zip_code=3136)",50031,KX Pilates,,100+,4.840796
hipe-athletic-multiple-locations-camperdown,Strength Training,"Address(address_line0=, address_line1=84/86 Parramatta Rd, address_line2=, city=Camperdown, state=, zip_code=2050)",37166,HIPE Athletic,Camperdown,500+,4.6523256
tree-pose-yoga-castle-hill,Yoga,"Address(address_line0=, address_line1=29/7 Hoyle Ave, address_line2=, city=Castle Hill, state=NSW, zip_code=2154)",41392,Tree Pose Yoga,Rouse Hill,100+,4.917226
hoyhon-circus-bangkok,"Aerial,Yoga,Martial Arts","Address(address_line0=, address_line1= 21/53, 21/53 Rama 9, Bang Kapi, Huai Khwang, address_line2=, city=Bangkok, state=, zip_code=10310)",53615,Hoyhon Circus,,100+,4.871134
peak-physique-hot-yoga-prospect-wblv,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=194 Prospect Road, address_line2=, city=Prospect, state=, zip_code=5082)",50253,Peak Physique Hot Yoga ,,100+,4.7572255
raw-by-bek-mansfield,"Barre,Strength Training","Address(address_line0=null, address_line1=8/39 Secam St, address_line2=null, city=Mansfield, state=QLD, zip_code=4122)",34120,Raw by Bek,Mansfield,54,4.888889
gymmboxx-bedok-point-singapore,"Gym Time,Livestream HIIT","Address(address_line0=, address_line1=799 New Upper Changi Road, address_line2=#04-08/19, city=Singapore, state=, zip_code=467351)",81044,GYMMBOXX ,,0,0.0
golds-gym-siglap-personal-training-singapore,Livestream strength training,"Address(address_line0=, address_line1=67 Frankel Avenue, address_line2=, city=Singapore, state=, zip_code=458194)",80232,Gold's Gym Siglap ,,0,0.0
lily-yoga-singapore,Yoga,"Address(address_line0=null, address_line1=406a Joo Chiat Road, address_line2=null, city=Singapore, state=null, zip_code=427634)",87151,Lily Yoga,,0,0.0
capoeira-kaa-singapore,Martial Arts,"Address(address_line0=null, address_line1=406a Joo Chiat RdSingapore 427634, address_line2=null, city=Singapore, state=null, zip_code=427634)",87205,Capoeira Ka’a,,0,0.0
mast-fitness-personal-training-singapore,Personal Training,"Address(address_line0=null, address_line1=404 Joo Chiat Pl, The Yards, Singapore 428083, address_line2=null, city=Singapore, state=null, zip_code=428083)",86225,Mast Fitness,,0,0.0
arinova-fitness-singapore,"Strength Training,Livestream strength training","Address(address_line0=null, address_line1=Blk 874A Tampines St 84 #06-115 Singapore 521874Singapore 521874South EastSingapore, address_line2=null, city=Singapore, state=null, zip_code=521874)",83947,Arinova Fitness,,0,0.0
dance-embassy-core-collective-singapore,Dance,"Address(address_line0=null, address_line1=79 Anson Road, Level 22, Studio 1, address_line2=null, city=Singapore, state=null, zip_code=079906)",86727,Dance Embassy,,0,0.0
habit-sg-personal-training-singapore,Personal Training,"Address(address_line0=null, address_line1=43 Carpenter Street, address_line2=null, city=Singapore, state=null, zip_code=059922)",85460,Habit SG,,0,0.0
fitness-bravo-personal-training-singapore,Personal Training,"Address(address_line0=null, address_line1=762 North Bridge Rd, address_line2=null, city=Singapore, state=null, zip_code=198730)",87703,Fitness Bravo,,0,0.0
functional-training-institute-singapore,"Yoga,Strength Training","Address(address_line0=, address_line1=2 Serangoon Road, address_line2= #02-17/18/19/20/21, Tekka Place, city=Singapore, state=, zip_code=218227)",42642,Functional Training Institute,,100+,4.626984
tara-om-yoga-singapore,Yoga,"Address(address_line0=, address_line1=96 Owen Rd #02-01, address_line2=, city=Singapore, state=, zip_code=218908)",48864,Tara Om Yoga,,10,4.7
tirisula-yoga-kovan-singapore,Yoga,"Address(address_line0=null, address_line1=1021 Upper Serangoon Rd, #02-01, address_line2=null, city=Singapore, state=null, zip_code=534759)",87702,Tirisula Yoga,,0,0.0
pandemos-inc-singapore,Yoga,"Address(address_line0=null, address_line1=22 Orange Grove Road, address_line2=Shangri-La Hotel Singapore, city=Singapore, state=null, zip_code=258350)",86714,Pandemos Inc,,0,0.0
yoga-with-lynne-singapore,"Livestream HIIT,Livestream stretching,Livestream yoga","Address(address_line0=null, address_line1=Hougang St 51 Blk 560 #13-402, address_line2=null, city=Singapore, state=null, zip_code=530560)",80245,Yoga with Lynne,,0,0.0
gymmboxx-bishan-cc-singapore,"Gym Time,Livestream HIIT","Address(address_line0=, address_line1=51 Bishan Street 13, address_line2=#04-01/02, city=Singapore, state=, zip_code=579799)",81051,GYMMBOXX ,,0,0.0
fitness-tutor-singapore,"Personal Training,Strength Training","Address(address_line0=null, address_line1=1 Commonwealth Lane. #04-04. S149544, address_line2=null, city=Singapore, state=null, zip_code=149544)",83454,Fitness Tutor,,0,0.0
hometrainlive-pt-singapore,Livestream strength training,"Address(address_line0=null, address_line1=Ang Mo Kio, address_line2=null, city=Singapore, state=null, zip_code=000000)",80802,Hometrain.live PT,,0,0.0
alessan-yoga-with-love-singapore,,"Address(address_line0=null, address_line1=, address_line2=, city=Singapore, state=, zip_code=)",87735,AlesSan Yoga With Love,,0,0.0
yoga-sojourn---move-with-shandy-singapore,,"Address(address_line0=null, address_line1=, address_line2=, city=Singapore, state=, zip_code=)",87158,Yoga Sojourn - Move with Shandy,,0,0.0
gymmboxx-kebun-baru-cc-singapore,"Gym Time,Livestream HIIT","Address(address_line0=, address_line1=216 Ang Mo Kio Avenue 4, #02-04, address_line2=, city=Singapore, state=, zip_code=569897)",81050,GYMMBOXX ,,0,0.0
jalaxy-fitness-personal-training-singapore,Livestream strength training,"Address(address_line0=, address_line1=29a Toh Tuck Road, #04-33, 596195 Singapore, address_line2=, city=Singapore, state=, zip_code=596195)",81009,Jalaxy Fitness (Personal Training),,0,0.0
jalaxy-fitness-group-classes-singapore,Livestream strength training,"Address(address_line0=, address_line1=29a Toh Tuck Road, #04-33, 596195 Singapore, address_line2=, city=Singapore, state=, zip_code=596195)",80926,Jalaxy Fitness (Group Classes),,0,0.0
gymmboxx-jcube-singapore,"Gym Time,Livestream HIIT","Address(address_line0=, address_line1=2 Jurong East Central 1, #03-04 to 06, address_line2=JCube, city=Singapore, state=, zip_code=609731)",81048,GYMMBOXX ,,0,0.0
united-fortitude-fitness-singapore,Martial Arts,"Address(address_line0=null, address_line1=141 Petir Road, Singapore, 670141, address_line2=null, city=Singapore, state=null, zip_code=670141)",86420,United Fortitude Fitness,,0,0.0
gymmboxx-keat-hong-cc-singapore,"Gym Time,Livestream HIIT","Address(address_line0=, address_line1=2 Choa Chu Kang Loop, #04-02 Keat, address_line2=, city=Singapore, state=, zip_code=689687)",81049,GYMMBOXX ,,0,0.0
hiit-with-huda-singapore,"Low-credit livestreams,Livestream HIIT","Address(address_line0=null, address_line1=685A Choa Chu Kang Crescent, #04-286, Singapore 681685., address_line2=null, city=Singapore, state=null, zip_code=681685)",80140,HIIT with Huda,,0,0.0
form-fitness-pilates-southport,"Low-credit livestreams,Barre,Pilates,Livestream pilates","Address(address_line0=, address_line1=80 Davenport Street, address_line2=, city=Southport, state=, zip_code=4215)",49150,Form Fitness Pilates,,64,4.890625
studio-pilates-international-richmond,"Gym Time,Pilates","Address(address_line0=, address_line1=243 Bridge Rd, address_line2=, city=Richmond, state=VIC, zip_code=3121)",39733,Studio Pilates International ,Richmond,100+,4.8450704
fitin25-studio-silom-bangkok,Strength Training,"Address(address_line0=, address_line1=United Center, Si Lom, address_line2=, city=Bangkok, state=, zip_code=10500)",46142,FiTin25 Studio,,500+,4.8522725
lotus-reiki-and-yoga-studio-sathorn-bangkok,Yoga,"Address(address_line0=, address_line1=64-66 Soi Ngamduplee, Rama IV Road, address_line2=, city=Bangkok, state=, zip_code=10120)",43894,Lotus Reiki & Yoga Studio ,,100+,4.8361773
the-movement-playgroundsukhumvit-69-bangkok,Strength Training,"Address(address_line0=, address_line1=The Movement Playground Sukhumvit 69, Soi Sukhumvit69, Sukhumvit Rd, Phra Khanong Nuea, Watthana, address_line2=, city=Bangkok, state=, zip_code=10110)",55720,The Movement Playground@Sukhumvit 69,,100+,4.8338194
jitti-gym-academy-bangkok,Martial Arts,"Address(address_line0=, address_line1=5 Soi Vibhavadi Rangsit 16, address_line2=, city=Bangkok, state=, zip_code=10400)",43152,Jitti Gym Academy,,100+,4.7011833
kx-pilates-brighton-vic,Pilates,"Address(address_line0=, address_line1=1/306 Bay St, address_line2=, city=Brighton, state=, zip_code=3186)",37781,KX Pilates,Brighton,1000+,4.7588835
yogabon-hong-kong,Yoga,"Address(address_line0=null, address_line1=1/F., No.55-57 Hankow Road,  Tsim Sha Tsui, Kowloon, address_line2=null, city=Hong Kong, state=null, zip_code=999077)",42638,YogaBon,,1000+,4.6015134
