ong-sarria-yoga-kundalini-talleres-creativos-barcelona,Yoga,"Address(address_line0=, address_line1=35 Carrer d'Osi, address_line2=, city=Barcelona, state=, zip_code=8034)",60559,Ong Sarria Yoga-Kundalini Talleres Creativos,,10,4.9
marco-van-tintelen-amstelveen,"Dance,Strength Training","Address(address_line0=Frans Otten Stadion, address_line1=IJsbaanpad 43, address_line2=null, city=Amstelveen, state=null, zip_code=1076 CV)",83797,Marco van Tintelen,,43,4.9534883
romina-michelle-barcelona,Strength Training,"Address(address_line0=null, address_line1=Carrer de Casp 118, address_line2=null, city=Barcelona, state=null, zip_code=08013)",74455,Romina Michelle,,7,5.0
uprising-yoga-and-lifestyle-amsterdam,Yoga,"Address(address_line0=null, address_line1=Spaklerweg 14, address_line2=null, city=Amsterdam, state=null, zip_code=1096 BA)",81400,Uprising Yoga & Lifestyle,,59,4.6271186
juanjo-rodriguez-pozuelo-pozuelo-de-alarcn,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Avenida de Europa 27, address_line2=null, city=Pozuelo de Alarcón, state=null, zip_code=28023)",62109,Juanjo Rodriguez ,,9,5.0
odyssey-balmes-barcelona,"Gym Time,Boxing,Pilates,Strength Training","Address(address_line0=null, address_line1=Carrer de Balmes 436, address_line2=null, city=Barcelona, state=null, zip_code=08022)",73117,Odyssey ,,9,5.0
pristine-condition-amsterdam,Boxing,"Address(address_line0=, address_line1=Abraham staalmanplein 2, 1066 AG , address_line2=, city=Amsterdam, state=, zip_code=1066 AG)",54242,Pristine Condition,,75,4.9066668
fit-flex-fun-studio-utrecht,"Pilates,Strength Training","Address(address_line0=, address_line1=16 Nijverheidsweg, address_line2=, city=Utrecht, state=, zip_code=3534 AM)",51450,Fit Flex Fun Studio,,75,4.613333
diana-guill-barcelona,,"Address(address_line0=null, address_line1=169 Avinguda de Madrid, address_line2=null, city=Barcelona, state=null, zip_code=08028)",74185,Diana Guill,,20,4.8
life-force-massagetherapie-amsterdam,Massage,"Address(address_line0=null, address_line1=38 Borneostraat, address_line2=null, city=Amsterdam, state=null, zip_code=1094 CL)",69768,Life Force Massagetherapie,,41,4.97561
float-spa-den-haag,Sports recovery,"Address(address_line0=null, address_line1=Volendamlaan 1162, address_line2=null, city=Den Haag, state=null, zip_code=2547 CZ)",69199,Float Spa ,,84,4.214286
excellence-formacion-higueras-40-lucero-wellness-madrid,Massage,"Address(address_line0=null, address_line1=Calle de Higueras 40, address_line2=null, city=Madrid, state=null, zip_code=28047)",60747,Excellence Formacion ,,17,4.470588
club-suanzes-deporte-y-ocio-madrid,"Dance,Pilates,Strength Training,Running","Address(address_line0=, address_line1=5 Plaza de las Olivas, address_line2=, city=Madrid, state=, zip_code=28027)",60421,Club Suanzes Deporte y Ocio,,21,4.714286
reloadclub-beauty-ladies-only-amsterdam,Spa,"Address(address_line0=null, address_line1=Halmaheirastraat 28, address_line2=null, city=Amsterdam, state=null, zip_code=1094 RL)",79148,Reloadclub - Beauty (ladies only),,100+,4.448
mousid-gym-amsterdam,"Boxing,Martial Arts","Address(address_line0=, address_line1=Polderweg 300, address_line2=, city=Amsterdam, state=, zip_code=1093 KL)",52682,Mousid Gym,,100+,4.63964
art-meditation-room-madrid,Yoga,"Address(address_line0=null, address_line1=Calle Boix y Morer, 10, address_line2=null, city=Madrid, state=null, zip_code=28028)",69533,Art Meditation Room,,8,5.0
beat81-rembrandtpark-outdoor-workout-amsterdam,Strength Training,"Address(address_line0=null, address_line1=Orteliuspad 1A, address_line2=null, city=Amsterdam, state=null, zip_code=1056 NW)",55484,BEAT81 - Rembrandtpark Outdoor Workout,,61,4.508197
up-espectacles-barcelona,Dance,"Address(address_line0=, address_line1=Carrer de Robrenyo 50, address_line2=, city=Barcelona, state=, zip_code=08014)",61284,Up! Espectacles,,13,4.5384617
centro-de-yoga-sivananda-vedanta-lisboa,Yoga,"Address(address_line0=null, address_line1=238 A Avenida Almirante Reis, address_line2=null, city=Lisboa, state=null, zip_code=1000-056)",63331,Centro De Yoga Sivananda Vedanta Lisboa,,18,4.5555553
mayura-yoga-studio-southend-on-sea,"Pilates,Yoga","Address(address_line0=, address_line1=196 Eastern Esplanade, address_line2=, city=Southend-on-Sea, state=, zip_code=SS1 3AA)",44028,Mayura Yoga Studio,,51,4.509804
yolga-ahg-amsterdam,Yoga,"Address(address_line0=, address_line1=Slotermeerlaan 1, address_line2=, city=Amsterdam, state=, zip_code=1064 GX)",54390,Yolga ,,56,4.767857
esportiu-badrena-barcelona,Gym Time,"Address(address_line0=, address_line1=Carrer de Galileu, 142, address_line2=, city=Barcelona, state=, zip_code=08028)",64315,Esportiu Badrena,,16,4.625
xfitness-prosperidad-madrid,"Gym Time,Strength Training","Address(address_line0=, address_line1=37 Calle de Canillas, address_line2=, city=Madrid, state=null, zip_code=28002)",68524,XFITNESS,,19,3.9473684
ems-health-studio-amsterdam,Strength Training,"Address(address_line0=, address_line1=Langsom 28, address_line2=, city=Amsterdam, state=, zip_code=1066 EW)",60576,EMS Health Studio,,71,4.464789
boxing-company-rotterdam,"Boxing,Strength Training","Address(address_line0=null, address_line1=Annie MG Schmidtplein 10, address_line2=null, city=Rotterdam, state=null, zip_code=3083 NZ)",63933,Boxing Company,,50,4.78
nuria-donaldson-wellness-center-madrid,Sports recovery,"Address(address_line0=, address_line1=Calle del Principe de Vergara, 10, address_line2=, city=Madrid, state=, zip_code=28001)",59637,Nuria Donaldson Wellness Center,,21,4.952381
reloadclub-sports-ladies-only-amsterdam,"Yoga,Strength Training","Address(address_line0=null, address_line1=Halmaheirastraat 28, address_line2=null, city=Amsterdam, state=null, zip_code=1094 RL)",79418,Reloadclub - Sports (ladies only),,62,4.435484
trainmore-rotterdam-blaak,"Boxing,Strength Training","Address(address_line0=null, address_line1=Botersloot 549, address_line2=null, city=Rotterdam, state=null, zip_code=3011 MD)",83138,TrainMore,,64,4.4375
aiam-yoga-barcelona,"Low-credit livestreams,Yoga","Address(address_line0=null, address_line1=Carrer de la Fraternitat 25, address_line2=null, city=Barcelona, state=null, zip_code=08012)",69769,Aiam Yoga,,7,4.857143
nutri-heart-madrid,Strength Training,"Address(address_line0=null, address_line1=Calle de Covarrubias, 38, address_line2=null, city=Madrid, state=null, zip_code=28010)",61883,Nutri Heart,,11,4.818182
three-sixty-fitness-shoreham-shoreham-by-sea,Gym Time,"Address(address_line0=, address_line1=394-398 Brighton Road, address_line2=, city=Shoreham by Sea, state=, zip_code=BN43 6RT)",45788,Three Sixty Fitness ,,82,4.743902
essential-voorburg,"Pilates,Yoga","Address(address_line0=, address_line1=Rembrandtlaan 61, address_line2=, city=Voorburg, state=, zip_code=2271 GG)",55306,Essential Voorburg,,61,4.491803
illuminessens-paris,Massage,"Address(address_line0=null, address_line1=61 Rue du Faubourg Saint-Martin, address_line2=null, city=Paris, state=null, zip_code=75010)",82944,IlluminesSens,,30,4.9333334
station-forme-paris,Strength Training,"Address(address_line0=null, address_line1=34 Rue de Wattignies, address_line2=null, city=Paris, state=null, zip_code=75012)",74016,Station Forme,,33,4.969697
crossfit-gva-genve,"Gymnastics,Gym Time,Strength Training","Address(address_line0=, address_line1=27 Rue de Lyon, address_line2=, city=Genève, state=, zip_code=1201)",56558,CrossFit GVA,,71,4.8450704
fitwork-gym-time-geneva,Gym Time,"Address(address_line0=, address_line1=20 Avenue De-Luserna, address_line2=, city=Geneva, state=, zip_code=1203)",56696,Fitwork,,58,4.6896553
excellence-formacion-vallecas-masaje-madrid,Massage,"Address(address_line0=null, address_line1=Avenida de Palomeras 122, address_line2=null, city=Madrid, state=null, zip_code=28018)",60652,Excellence Formacion Vallecas,,14,4.642857
namaha-geneva,"Pilates,Yoga","Address(address_line0=, address_line1=Chemin de la Chevillarde 49, address_line2=, city=Geneva, state=, zip_code=1224)",57049,Namaha,,81,4.567901
jg-fitness-coaching-sl-ayala-masajes-masajes-madrid-umcn,Massage,"Address(address_line0=null, address_line1=Calle de Ayala 61, address_line2=null, city=Madrid, state=null, zip_code=28001)",70427,JG FITNESS COACHING S.L AYALA MASAJES,,10,4.8
ayla-personal-training-sky-health-den-haag,"Personal Training,Strength Training","Address(address_line0=, address_line1=Gortstraat 7, address_line2=, city=Den Haag, state=, zip_code=2511 AP)",52968,Ayla Personal Training ,,54,4.7777777
estudio-carlos-baltanas-madrid,"Personal Training,Strength Training","Address(address_line0=, address_line1=Calle de Ona, 49, address_line2=, city=Madrid, state=, zip_code=28050)",61151,Estudio Carlos Baltanas,,19,4.9473686
city-bootcamp-amsterdam,Strength Training,"Address(address_line0=null, address_line1=Koningslaan 54, address_line2=, city=Amsterdam, state=, zip_code=1075 AE)",83218,City Bootcamp,,30,4.4333334
acore-studio-paris,"Stretching,Barre","Address(address_line0=null, address_line1=15 Boulevard Jules Sandeau, address_line2=null, city=Paris, state=null, zip_code=75116)",80685,Acore Studio,,53,4.8679247
lady-giovin-by-frisco-amsterdam,,"Address(address_line0=null, address_line1=42 Cornelis Anthoniszstraat, address_line2=null, city=Amsterdam, state=null, zip_code=1071 VW)",70581,Lady Giovin by Frisco,,43,4.5116277
health-and-sports-club-westduin-bv-den-haag,,"Address(address_line0=, address_line1=355A, Laan van Poot, 2566 DA Den Haag, Netherlands, address_line2=, city=Den Haag, state=, zip_code=2566 DA)",52471,Health & Sports Club ,,85,4.388235
kaukura-fisioterapia-madrid,Sports recovery,"Address(address_line0=null, address_line1=Avenida del Doctor García Tapia 194, address_line2=null, city=Madrid, state=null, zip_code=28030)",74215,Kaukura Fisioterapia,,6,5.0
yoga-com-a-catarina-lisboa,"Personal Training,Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=Rua Rodrigues Sampaio 21, address_line2=, city=Lisboa, state=, zip_code=1150-278)",61159,Yoga com a Catarina,,35,4.857143
train-healthy-amsterdam,Boxing,"Address(address_line0=null, address_line1=Asterweg 4, address_line2=null, city=Amsterdam, state=null, zip_code=1031 HN)",62675,Train Healthy,,47,4.680851
majin-crossfit-madrid,"Gymnastics,Strength Training","Address(address_line0=, address_line1=Av. Prado del Espino, 5, address_line2=, city=Madrid, state=null, zip_code=28660)",68310,Majin CrossFit,,20,4.7
e-fit-lumiar-lisboa,"Strength Training,Electrical muscle stimulation","Address(address_line0=null, address_line1=Rua Raúl Mesnier Du Ponsard 1A, address_line2=null, city=Lisboa, state=null, zip_code=1750)",70642,E-FIT ,,12,5.0
yoga-with-stephanie-brighthelm-brighton,Yoga,"Address(address_line0=, address_line1=North Rd, address_line2=, city=Brighton, state=, zip_code=BN1 1YD)",42160,Yoga with Stephanie,,55,4.9636364
yoga-fit-brighton,Yoga,"Address(address_line0=, address_line1=7, 64 Davigdor Road, address_line2=, city=Brighton, state=, zip_code=BN3 1RF)",45211,Yoga-fit,,67,4.671642
espace-cryo-paris,"Cryotherapy,Sports recovery","Address(address_line0=null, address_line1=68 Avenue Ledru-Rollin, address_line2=null, city=Paris, state=null, zip_code=75012)",73145,Espace Cryo,,31,4.677419
lx-fitstudio-lisboa,"Pilates,Yoga,Strength Training,Martial Arts","Address(address_line0=, address_line1=Rua Silva Carvalho 13c, address_line2=, city=Lisboa, state=, zip_code=1250-096)",60678,Lx FitStudio,,15,4.3333335
perform-studio-wellness-genve,,"Address(address_line0=, address_line1=Avenue de Chamonix 7, address_line2=, city=Genève, state=, zip_code=1207)",72122,Perform Studio,,18,4.111111
strictly-smartz-leigh-on-sea,Dance,"Address(address_line0=, address_line1=1A Elm Rd, Southend-on-Sea,, address_line2=, city=Leigh-on-Sea, state=, zip_code=SS9 1SW)",49436,Strictly Smartz,,30,4.9666667
samudra-yoga-and-more-den-haag-cwep,Yoga,"Address(address_line0=null, address_line1=Raamweg 16, address_line2=null, city=Den Haag, state=null, zip_code=2596 HL)",82811,Samudra Yoga & More,,67,4.4179106
nexes-mollet-mollet-del-valls,Pilates,"Address(address_line0=null, address_line1=Carrer de Portugal 27, address_line2=null, city=Mollet del Vallès, state=null, zip_code=08100)",61785,Nexes Mollet,,7,5.0
movnat-spain-madrid,Strength Training,"Address(address_line0=null, address_line1=6 Calle Baños de Montemayor, address_line2=null, city=Madrid, state=null, zip_code=28005)",62283,Movnat Spain,,14,4.5
the-fitness-lounge-lansingerland-celsiusstraat-berkel-en-rodenrijs,"Dance,Pilates,Strength Training","Address(address_line0=, address_line1=Celsiusstraat 18 , address_line2=, city=Berkel en Rodenrijs, state=, zip_code=2652 XT)",55373,THE FITNESS LOUNGE,,42,4.3809524
fitwork-geneva,Strength Training,"Address(address_line0=, address_line1=20 Avenue De-Luserna, address_line2=, city=Geneva, state=, zip_code=1203)",56468,Fitwork,,38,4.736842
trainmore-eindhoven,"Gym Time,Boxing,Pilates,Yoga,Strength Training","Address(address_line0=null, address_line1=Lichttoren 14, address_line2=null, city=Eindhoven, state=null, zip_code=5611 BJ)",75274,TrainMore,,13,3.4615386
rdam-gym-rotterdam,"Boxing,Strength Training,Yoga","Address(address_line0=, address_line1=505 Weena, address_line2=, city=Rotterdam, state=, zip_code=3013 AL)",52590,RDAM GYM,,74,4.810811
lalibertad-pllek-amsterdam,Yoga,"Address(address_line0=null, address_line1=T.T. Neveritaweg 59, address_line2=null, city=Amsterdam, state=null, zip_code=1033 WB)",73792,Lalibertad,,18,4.9444447
hta-care-center-by-gordana-paris,,"Address(address_line0=null, address_line1=4 Rue de la Véga, address_line2=null, city=Paris, state=null, zip_code=75012)",74313,Hta Care Center By Gordana,,23,4.826087
smart-fit-nieuwegein,"Gym Time,Strength Training","Address(address_line0=, address_line1=Dukatenburg 1B, address_line2=, city=Nieuwegein, state=, zip_code=3437AA)",52719,Smart Fit,,41,4.512195
creativefit-uithoorn,Strength Training,"Address(address_line0=, address_line1=Molenlaan 13C, address_line2=, city=Uithoorn, state=, zip_code=1422XN)",60602,CreativeFit,,31,5.0
hague-direct-den-haag,"Gym Time,Boxing","Address(address_line0=, address_line1=Newtonstraat 8, address_line2=, city=Den Haag, state=, zip_code=2562 KR)",51155,Hague Direct,,36,4.8055553
my-gym-lisboa,"Dance,Gym Time,Pilates,Yoga,Strength Training,Cycling,Martial Arts","Address(address_line0=null, address_line1=R. Aquiles Monteverde 28d, address_line2=null, city=Lisboa, state=null, zip_code=1000-232)",61340,MY GYM,,57,4.4561405
aloha-surf-scheveningen,Outdoors,"Address(address_line0=, address_line1=Strand Noord 2B, address_line2=, city=Scheveningen, state=, zip_code=2586 ZZ)",52555,Aloha Surf,,35,4.857143
soul-studio-010-rotterdam,"Pilates,Strength Training,Yoga","Address(address_line0=null, address_line1=Jonker Fransstraat 134, address_line2=null, city=Rotterdam, state=null, zip_code=3031 AZ)",83571,Soul Studio 010,,50,4.58
la-bodeguita-den-haag,Dance,"Address(address_line0=, address_line1=Oude Molstraat 32D, address_line2=, city=Den Haag, state=, zip_code=2513 BB)",51889,La Bodeguita,,100+,4.516667
bailemos-tussen-de-bogen-85-amsterdam,Dance,"Address(address_line0=null, address_line1=Tussen de Bogen 85, address_line2=null, city=Amsterdam, state=null, zip_code=1013 JB)",76498,Bailemos,,20,4.8
infinity-fitness-majadahonda,,"Address(address_line0=null, address_line1=Avenida de España 31, address_line2=null, city=Majadahonda, state=null, zip_code=28220)",72684,Infinity Fitness ,,5,5.0
fitclub-collective-madrid,Strength Training,"Address(address_line0=null, address_line1=Calle de Serrano 50, address_line2=null, city=Madrid, state=null, zip_code=28001)",85641,Fitclub Collective,,20,4.95
crag-rats-bcn-barcelona,"Strength Training,Outdoors","Address(address_line0=null, address_line1=Camí de la Foixarda, address_line2=null, city=Barcelona, state=null, zip_code=08038)",62236,Crag Rats BCN,,16,4.6875
pomme-rouge-paris,"Spa,Manicure","Address(address_line0=null, address_line1=16 Rue Michel-le-Comte, address_line2=null, city=Paris, state=null, zip_code=75003)",84485,Pomme Rouge,,20,4.9
louiszoon-health-club-amsterdam,"Dance,Gym Time,Strength Training,Yoga,Cycling","Address(address_line0=null, address_line1=2 Eliza van Calcarstraat, address_line2=null, city=Amsterdam, state=null, zip_code=1068 RR)",85603,Louiszoon Health Club Amsterdam,,6,4.8333335
dana-deusa-zenis-art-amsterdam,Dance,"Address(address_line0=null, address_line1=Zeni's Art, address_line2=Tussen de Bogen 85, city=Amsterdam, state=null, zip_code=1013 JB)",82510,Dança Deusa,,33,4.848485
jump4joy-amsterdam,Strength Training,"Address(address_line0=null, address_line1=Marnixplein 1, address_line2=null, city=Amsterdam, state=null, zip_code=1015 ZN)",84158,Jump4Joy,,75,4.5733333
cryosant-suresnes-paris,Cryotherapy,"Address(address_line0=, address_line1=9 rue Berthelot, address_line2=, city=Paris, state=, zip_code=92150 - Suresnes)",56082,CryoSanté,,42,4.904762
jbeau-skininstitute-amsterdam,"Facial,Brows","Address(address_line0=null, address_line1=130 Pieter Calandlaan, address_line2=null, city=Amsterdam, state=null, zip_code=1068 NR)",81023,Jábeau Skininstitute,,34,4.852941
delight-yoga-de-clercqstraat-amsterdam,Yoga,"Address(address_line0=null, address_line1=De Clercqstraat 66-68, address_line2=null, city=Amsterdam, state=null, zip_code=1052 NJ)",84240,Delight Yoga,Amsterdam,100+,4.6285715
raw-gym-utrecht,Strength Training,"Address(address_line0=, address_line1=Gessel 8, address_line2=, city=Utrecht, state=null, zip_code=3454 MZ)",68287,RAW gym,,38,4.394737
eleonora-el-nour-genve,Dance,"Address(address_line0=null, address_line1=Foound Rue Jean-Dassier 7 1201 Genève, address_line2=null, city=Genève, state=null, zip_code=1201)",63048,Eleonora El Nour,,33,5.0
zenis-art-school-of-dance-amsterdam,Dance,"Address(address_line0=, address_line1=Tussen de Bogen 85, address_line2=, city=Amsterdam, state=, zip_code=1013 JB)",67544,Zeni's Art School of Dance,,21,5.0
sport-impulse-neuilly-sur-seine,Electrical muscle stimulation,"Address(address_line0=null, address_line1=6 Rue Beffoy, address_line2=, city=Neuilly-sur-Seine, state=, zip_code=92200)",83294,Sport Impulse,,23,4.9130435
rapid-fit-and-well-corroios,Strength Training,"Address(address_line0=null, address_line1=Av. Rui Grácio 76,, address_line2=null, city=Corroios, state=null, zip_code=2855-711)",61255,Rapid Fit & Well Corroios,,22,4.9545455
2protect-center-krav-maga-zrich,Martial Arts,"Address(address_line0=, address_line1=Herostrasse 7, address_line2=, city=Zürich, state=, zip_code=8048)",56636,2protect Center - Krav Maga,,22,4.9545455
reloadclub-badhuis-ladies-only-amsterdam,Sauna,"Address(address_line0=null, address_line1=Halmaheirastraat 28, address_line2=null, city=Amsterdam, state=null, zip_code=1094 RL)",82218,Reloadclub - Badhuis (ladies only),,84,4.214286
sento-spa-and-health-club-amsterdam,Strength Training,"Address(address_line0=null, address_line1=Marnixplein 1, address_line2=null, city=Amsterdam, state=null, zip_code=1015 ZN)",77391,Sento Spa and Health Club,,30,4.733333
ritm-livestream-paris,"Livestream pilates,Livestream strength training,Livestream yoga","Address(address_line0=null, address_line1=76 Avenue des Champs-Élysées, address_line2=null, city=Paris, state=null, zip_code=75008)",80458,Ritm Livestream,,25,4.36
active-club-the-hague-gym-access-den-haag,"Personal Training,Gym Time","Address(address_line0=, address_line1=Johan de Wittlaan 42-44, address_line2=, city=Den Haag, state=, zip_code=2517 JR)",56193,Active Club The Hague,,56,4.625
arenagym-amsterdam,,"Address(address_line0=, address_line1=Lemelerbergweg 32, address_line2=, city=Amsterdam, state=, zip_code=1101AH)",74422,ArenaGym,,27,4.5925927
heart-yoga-utrecht,"Pilates,Yoga","Address(address_line0=, address_line1=Van der Mondestraat 107, address_line2=, city=Utrecht, state=, zip_code=3515 BD)",53285,Heart Yoga,,69,4.6086955
feelfine-collado-villalba,"Facial,Massage,Pilates,Yoga,Martial Arts","Address(address_line0=, address_line1=Calle Batalla de Bailén 24, address_line2=, city=Collado Villalba, state=, zip_code=28400)",61767,FeelFine,,5,4.6
dgarage-barbershop-amsterdam,"Haircut,Shave","Address(address_line0=null, address_line1=Oudezijds Achterburgwal 145, address_line2=null, city=Amsterdam, state=null, zip_code=1012 DG)",84366,D'Garage Barbershop,,41,4.731707
hiit-fit-barre-amsterdam,"Dance,Barre,Pilates,Yoga,Strength Training,Outdoors","Address(address_line0=null, address_line1=Albert Cuypstraat 218, address_line2=null, city=Amsterdam, state=null, zip_code=1073 BN)",82105,HIIT-FIT ,,86,4.4418607
daniela-russo-coaching-amsterdam,Meditation,"Address(address_line0=Therapeutisch Activiteiten Centrum Amsterdam (TACA), address_line1=Borgerstraat 102, address_line2=, city=Amsterdam, state=, zip_code=1053 PW)",53688,Daniela Russo Coaching,,59,4.355932
team-bodyboxx-den-haag,"Boxing,Pilates,Strength Training","Address(address_line0=, address_line1=135 Binckhorstlaan, address_line2=, city=Den Haag, state=, zip_code=2516 BA)",52001,Team BodyBoxx,,27,4.814815
la-clairire-wellness-pantin,"Spa,Sports recovery","Address(address_line0=null, address_line1=5 Place Johan Barthold Jongkind, address_line2=null, city=Pantin, state=null, zip_code=93500)",54676,la Clairière Wellness,,32,4.8125
clifton-sky-yoga-bristol,"Stretching,Yoga,Livestream yoga","Address(address_line0=null, address_line1=3 Richmond Terrace, address_line2=null, city=Bristol, state=null, zip_code=BS8 1AB)",79466,Clifton Sky Yoga,,8,4.875
imovegym-madrid,"Low-credit livestreams,Strength Training,Livestream strength training","Address(address_line0=null, address_line1=C/ Isabel ColdBrand nº10 Local 57, 28050 Madrid, Spain, address_line2=null, city=Madrid, state=null, zip_code=28050)",61450,iMoveGym,,16,4.5625
sophie-gunsbourg-arkade-genve,Yoga,"Address(address_line0=, address_line1=8 Chemin de la Florence, address_line2=, city=Genève, state=, zip_code=1208)",57689,Sophie Gunsbourg,,25,5.0
karina-delfos-yoga-lifestyle-den-haag,Yoga,"Address(address_line0=, address_line1=93 Sinaasappelstraat, address_line2=, city=Den Haag, state=, zip_code=2564 EN)",51754,"Karina Delfos, Yoga Lifestyle",,61,4.655738
bootcamp030-utrecht,"Strength Training,Outdoors","Address(address_line0=, address_line1=Saffierlaan 13, address_line2=, city=Utrecht, state=, zip_code=3523 RA)",51280,Bootcamp030,,21,4.952381
houwaart-boxing-school-den-haag,Martial Arts,"Address(address_line0=, address_line1=2-C Brouwersgracht, address_line2=, city=Den Haag, state=, zip_code=2512 ER)",51520,Houwaart Boxing School,,35,4.857143
henriette-hoche-naturopathie-massage-and-reiki-paris,"Massage,Meditation","Address(address_line0=null, address_line1=194 Rue du Faubourg Saint-Martin, address_line2=null, city=Paris, state=null, zip_code=75010)",81858,Henriette Hoche,,42,4.9761906
cardioboxing-rotterdam,Boxing,"Address(address_line0=null, address_line1=van vlooswijkstraat 2a,, address_line2=null, city=Rotterdam, state=null, zip_code=3039 TP)",69987,Cardioboxing,,36,4.4444447
abhaya-shala-16-paris,"Livestream pilates,Livestream yoga","Address(address_line0=, address_line1=62 Rue de la Faisanderie , address_line2=, city=Paris, state=, zip_code=75116)",81585,Abhaya Shala 16,,15,4.8
mindbody-massage-voorburg,Massage,"Address(address_line0=, address_line1=Jacob van den Eyndestraat 73, address_line2=, city=Voorburg, state=, zip_code=2274 XA)",77313,Mindbody Massage,Voorburg,56,4.589286
la-movista-rotterdam,,"Address(address_line0=null, address_line1=Crooswijksestraat 93,  Rotterdam, address_line2=null, city=Rotterdam, state=null, zip_code=3034AE)",72019,La Movista,,29,4.6896553
acmymca-lisboa,"Dance,Boxing,Pilates,Martial Arts","Address(address_line0=null, address_line1=329 Rua de São Bento, address_line2=null, city=Lisboa, state=null, zip_code=1250-220)",62451,ACM/YMCA LISBOA,,37,4.216216
dpfc-dance-point-fitness-center-bv-rotterdam,"Dance,Pilates,Yoga,Strength Training","Address(address_line0=, address_line1=13 Kromhoutstraat, address_line2=, city=Rotterdam, state=, zip_code=3067 AE)",54399,D.P.F.C. (Dance Point Fitness Center) B.V.,,79,4.43038
a-bike-rental-tesselschadestraat-amsterdam,Cycling,"Address(address_line0=, address_line1=Tesselschadestraat 1E , address_line2=, city=Amsterdam, state=, zip_code=1054 ET)",67508,A-Bike Rental,,18,4.7777777
yogkate-paris,,"Address(address_line0=null, address_line1=, address_line2=, city=Paris, state=, zip_code=)",83706,Yog'Kate,,14,4.428571
down-to-earth-yoga-brighton,Yoga,"Address(address_line0=, address_line1=The Edge83 Pankhurst Avenue, address_line2=, city=Brighton, state=, zip_code=BN2 9AD)",49880,Down to Earth Yoga,,8,5.0
jung-shim-norway-sandvika,Meditation,"Address(address_line0=Industriveien 31     , address_line1=    , address_line2=, city=Sandvika, state=, zip_code=1337)",62997,Jung Shim ,,1,5.0
gooiland-fitness-studio-hilversum,Gym Time,"Address(address_line0=null, address_line1=Emmastraat 2, address_line2=null, city=Hilversum, state=null, zip_code=1211 NG)",82671,Gooiland fitness studio,,19,4.9473686
barbershop-amsterdam-district-barber,"Haircut,Facial,Shave","Address(address_line0=null, address_line1=80 B Oudezijds Achterburgwal, address_line2=null, city=Amsterdam, state=null, zip_code=1012 DR)",82095,Barbershop Amsterdam | District Barber,,35,4.857143
anatomik-marc-puech-paris,Massage,"Address(address_line0=null, address_line1=29 Place du Marché Saint-Honoré, address_line2=null, city=Paris, state=null, zip_code=75001)",76401,Anatomik ,,33,5.0
alma-de-la-riva-madrid,Strength Training,"Address(address_line0=null, address_line1=15 Calle Picos de Europa, address_line2=null, city=Madrid, state=null, zip_code=28038)",62337,Alma de la Riva,,18,4.7777777
3sixty5-amsterdam-center,"Personal Training,Strength Training","Address(address_line0=, address_line1=Valkenburgerstraat 146, address_line2=, city=Amsterdam, state=, zip_code=1011 NA)",52463,3SIXTY5,,47,4.9574466
a-yoga-collective-rivierenbuurt-amsterdam,"Yoga,Livestream yoga","Address(address_line0=null, address_line1=Meerhuizenplein 11, address_line2=null, city=Amsterdam, state=null, zip_code=1078 TB)",75552,A Yoga Collective,,38,4.8421054
sportsalud-madrid,Pilates,"Address(address_line0=null, address_line1=44 Calle de Vinaroz, address_line2=null, city=Madrid, state=null, zip_code=28002)",65177,SportSalud,,8,4.875
integral-nature-for-hair-barcelona,Haircut,"Address(address_line0=null, address_line1=Carrer del Comte Borrell, 205, address_line2=null, city=Barcelona, state=null, zip_code=08029)",78292,Integral. Nature for Hair,,15,4.866667
acuprac-amsterdam,Acupuncture,"Address(address_line0=, address_line1=Domselaerstraat 42,, address_line2=, city=Amsterdam, state=, zip_code=1093 MA)",80845,Acuprac,,17,4.7647057
artio-home-studio-madrid,"Personal Training,Barre,Yoga","Address(address_line0=null, address_line1=Calle de la Palma 52, address_line2=null, city=Madrid, state=null, zip_code=28015)",77067,Artio Home Studio,,4,5.0
sweetlake-pda-zoetermeer,"Dance,Aerial,Yoga,Livestream yoga,Livestream dance","Address(address_line0=, address_line1=Dorpsstraat 117 N, address_line2=, city=Zoetermeer, state=, zip_code=2712 AE)",55310,Sweetlake PDA,,32,5.0
the-ist-barcelona,Sports recovery,"Address(address_line0=, address_line1=Carrer de Verdi, 76, address_line2=, city=Barcelona, state=, zip_code=08012)",70633,THE IST,,5,4.8
saktiisha-den-haag,"Stretching,Yoga,Martial Arts","Address(address_line0=null, address_line1=Javastraat 84, address_line2=null, city=Den Haag, state=null, zip_code=2585 AN)",82673,saktiisha,,12,4.8333335
gym4all-utrecht,"Gym Time,Boxing","Address(address_line0=, address_line1=29A Kanaalweg, address_line2=, city=Utrecht, state=, zip_code=3526 KM)",52125,Gym4All,,100+,4.207207
episod-hub-bourse-paris,"Boxing,Pilates,Yoga,Strength Training","Address(address_line0=null, address_line1=115 Rue Réaumur, address_line2=null, city=Paris, state=null, zip_code=75002)",81811,"Episod, Hub Bourse",,89,4.764045
a-bike-rental-rokin-amsterdam,Cycling,"Address(address_line0=, address_line1=Rokin 105A , address_line2=, city=Amsterdam, state=, zip_code=1012 KM)",67509,A-Bike Rental,,28,4.642857
